R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,40,5,40,5,50,175,0,0,0.995
sysTime,ARawX,ARawY,ARawZ,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
185.440,-4.233,5.087,11.608,0.742,-19.382,-17.566,-17.817,-14.010,-11.973,-12.503
185.451,-0.124,8.198,14.849,2.208,-19.468,-17.700,-17.821,-13.872,-11.976,-12.369
185.462,-0.102,4.713,14.037,1.771,-19.809,-17.994,-17.887,-14.153,-12.139,-12.299
185.473,-1.151,1.954,12.298,1.184,-20.229,-18.361,-18.048,-14.526,-12.381,-12.333
185.484,6.371,-0.423,11.149,0.433,-20.673,-18.767,-18.282,-14.901,-12.667,-12.447
185.495,10.373,-1.846,11.005,-0.518,-21.043,-19.097,-18.575,-15.212,-12.884,-12.628
185.506,9.690,-5.726,9.819,-2.098,-21.559,-19.556,-18.907,-15.708,-13.243,-12.863
185.517,8.584,-7.924,9.015,-2.950,-22.141,-20.096,-19.301,-16.258,-13.695,-13.173
185.528,8.943,-7.630,8.512,-3.480,-22.559,-20.485,-19.724,-16.620,-13.999,-13.516
185.539,7.492,-4.289,8.950,-3.939,-22.866,-20.772,-20.122,-16.864,-14.209,-13.839
185.550,4.287,-6.106,9.553,-4.599,-23.300,-21.181,-20.519,-17.247,-14.544,-14.164
185.561,0.357,-6.207,9.359,-5.214,-23.653,-21.510,-20.925,-17.550,-14.805,-14.505
185.572,-1.266,-3.412,8.440,-5.021,-23.936,-21.810,-21.291,-17.717,-15.038,-14.804
185.583,-0.346,0.453,9.266,-4.072,-24.297,-22.228,-21.648,-17.880,-15.372,-15.079
185.594,0.127,3.039,11.292,-3.091,-24.527,-22.503,-21.988,-17.920,-15.549,-15.321
185.605,-8.731,5.971,11.170,-1.160,-24.691,-22.746,-22.283,-17.820,-15.677,-15.501
185.616,-12.008,5.827,10.452,0.467,-24.974,-23.087,-22.567,-17.859,-15.880,-15.649
185.626,-13.164,8.047,9.712,1.219,-24.969,-23.095,-22.789,-17.674,-15.740,-15.721
185.637,-6.489,8.083,11.881,2.166,-24.904,-23.086,-22.935,-17.353,-15.574,-15.706
185.648,-3.486,6.517,11.637,2.191,-24.835,-23.021,-22.985,-17.075,-15.312,-15.555
185.659,-1.747,3.758,12.226,1.204,-24.745,-22.901,-22.957,-16.853,-15.015,-15.341
185.671,-3.651,5.504,11.975,-0.169,-24.626,-22.704,-22.909,-16.712,-14.675,-15.140
185.681,-1.582,3.930,12.047,0.024,-24.398,-22.483,-22.820,-16.355,-14.344,-14.933
185.692,-1.596,1.106,10.466,-0.694,-24.195,-22.234,-22.693,-16.120,-13.997,-14.697
185.703,-3.637,-0.207,9.949,-1.637,-23.687,-21.673,-22.459,-15.611,-13.354,-14.367
185.714,-6.267,-2.097,10.703,-2.608,-23.171,-21.115,-22.139,-15.097,-12.740,-13.975
185.725,-8.365,-5.575,10.222,-3.946,-22.448,-20.351,-21.694,-14.398,-11.945,-13.480
185.736,-9.752,-6.782,10.488,-5.114,-21.442,-19.332,-21.126,-13.397,-10.924,-12.884
185.747,-7.021,-9.009,11.012,-7.282,-20.464,-18.286,-20.414,-12.550,-9.911,-12.176
185.757,-6.885,-3.699,11.788,-7.682,-19.141,-16.973,-19.581,-11.252,-8.659,-11.370
185.768,-0.447,0.553,10.523,-7.435,-17.813,-15.677,-18.581,-9.930,-7.437,-10.408
185.779,-0.605,1.128,11.479,-7.379,-16.270,-14.141,-17.462,-8.447,-5.991,-9.335
185.790,0.501,-10.468,6.227,-10.032,-14.845,-12.572,-16.236,-7.377,-4.548,-8.190
185.800,2.218,-15.138,6.521,-12.817,-13.467,-11.090,-14.938,-6.331,-3.244,-7.024
185.811,5.638,-6.882,9.015,-12.724,-11.716,-9.363,-13.518,-4.724,-1.725,-5.763
185.822,7.211,-5.259,10.962,-12.180,-9.773,-7.459,-11.940,-2.915,-0.044,-4.356
185.833,6.665,-5.057,11.623,-11.595,-7.901,-5.631,-10.253,-1.181,1.548,-2.850
185.844,4.553,-6.775,10.480,-10.992,-5.787,-3.576,-8.487,0.807,3.362,-1.270
185.855,2.383,-4.756,9.898,-10.293,-3.684,-1.539,-6.628,2.781,5.144,0.390
185.865,-0.009,7.666,10.538,-7.223,-1.569,0.413,-4.763,4.933,6.845,2.060
185.876,-0.849,10.964,12.586,-5.969,0.543,2.471,-2.797,6.896,8.655,3.835
185.887,-5.699,8.141,13.239,-5.404,2.776,4.683,-0.735,8.904,10.607,5.692
185.898,-11.361,5.396,12.995,-5.152,4.827,6.723,1.357,10.702,12.369,7.564
185.910,-10.283,3.571,12.851,-4.681,6.947,8.819,3.501,12.567,14.173,9.468
185.921,-2.976,0.251,13.426,-4.478,9.102,10.959,5.614,14.444,16.006,11.328
185.932,1.384,-5.230,12.147,-5.143,10.965,12.827,7.664,15.969,17.545,13.100
185.943,2.060,-6.674,9.431,-5.821,12.661,14.554,9.620,17.259,18.918,14.749
185.954,4.848,-5.251,7.750,-6.056,14.122,16.026,11.450,18.335,20.023,16.251
185.965,4.151,0.517,11.486,-5.483,15.465,17.346,13.151,19.343,20.969,17.614
185.977,-4.233,0.144,11.443,-5.769,16.805,18.670,14.739,20.326,21.910,18.849
185.988,-6.022,0.338,9.683,-6.406,17.955,19.829,16.205,21.063,22.670,19.943
185.999,-1.949,0.532,11.206,-6.606,19.099,20.974,17.591,21.800,23.408,20.945
186.010,-5.081,0.912,12.499,-6.557,20.068,21.955,18.854,22.335,23.976,21.813
186.021,-4.305,-4.317,10.071,-6.945,20.757,22.671,19.977,22.565,24.277,22.534
186.032,0.551,-3.527,9.532,-6.889,21.684,23.558,21.019,23.144,24.746,23.170
186.044,4.632,-1.515,11.529,-6.358,22.534,24.356,21.984,23.668,25.133,23.732
186.055,2.218,-2.665,11.666,-5.775,23.254,25.037,22.881,24.045,25.407,24.227
186.066,-1.065,-1.494,9.848,-5.219,23.768,25.513,23.662,24.220,25.486,24.611
186.077,3.181,-1.860,9.453,-4.988,24.206,25.946,24.349,24.273,25.530,24.908
186.088,3.367,2.414,11.386,-4.570,24.697,26.416,24.963,24.411,25.617,25.136
186.098,-4.815,-6.645,12.313,-5.259,24.944,26.669,25.431,24.262,25.493,25.220
186.110,-3.903,-4.490,10.610,-6.489,25.124,26.893,25.848,23.875,25.231,25.141
186.122,-4.873,2.155,10.804,-6.868,25.217,26.954,26.157,23.526,24.801,24.946
186.134,-8.200,4.562,12.406,-6.697,25.335,27.044,26.382,23.204,24.412,24.674
186.145,-7.474,0.647,15.352,-6.369,25.272,26.993,26.534,22.656,23.902,24.351
186.157,-4.413,-5.747,14.116,-6.959,25.150,26.876,26.578,22.072,23.341,23.929
186.168,-2.243,-5.503,11.235,-7.861,24.866,26.621,26.518,21.288,22.642,23.403
186.180,-4.722,1.135,9.798,-8.109,24.567,26.291,26.362,20.596,21.871,22.781
186.192,-10.542,5.877,11.673,-7.527,24.248,25.910,26.125,19.954,21.070,22.096
186.203,-9.996,1.961,11.774,-7.216,23.863,25.509,25.877,19.276,20.355,21.511
186.214,-12.065,-3.599,10.495,-7.201,23.459,25.109,25.579,18.560,19.657,20.891
186.225,-9.874,-5.761,11.594,-7.139,22.957,24.585,25.216,17.804,18.851,20.219
186.236,-4.945,-7.673,12.808,-7.602,22.392,24.004,24.785,16.988,18.001,19.491
186.247,-5.203,-10.734,11.745,-9.208,21.637,23.276,24.280,15.906,17.002,18.686
186.258,-3.544,-8.556,9.719,-8.963,20.918,22.530,23.719,14.963,15.993,17.831
186.269,1.212,-6.983,11.307,-8.546,20.064,21.624,23.057,13.950,14.850,16.899
186.280,5.954,-9.354,11.702,-9.521,19.080,20.658,22.287,12.696,13.654,15.864
186.291,4.955,-10.540,9.482,-9.661,18.077,19.646,21.433,11.480,12.427,14.758
186.302,9.216,-7.076,10.164,-9.332,17.020,18.566,20.510,10.258,11.150,13.601
186.314,9.295,-8.046,10.624,-9.870,15.932,17.473,19.522,8.988,9.879,12.396
186.325,4.043,-12.458,8.059,-11.684,14.736,16.341,18.458,7.491,8.567,11.113
186.336,1.241,-12.099,6.809,-13.146,13.599,15.276,17.376,6.043,7.319,9.810
186.347,-4.679,-9.907,7.685,-13.928,12.534,14.233,16.298,4.759,6.100,8.519
186.358,-6.798,-9.864,9.467,-13.554,11.542,13.201,15.243,3.671,4.910,7.270
186.370,-10.506,-11.165,10.444,-14.345,10.546,12.206,14.232,2.522,3.770,6.079
186.381,-11.699,-8.636,11.220,-15.044,9.601,11.241,13.232,1.463,2.661,4.902
186.392,-5.052,-2.018,13.203,-14.544,8.661,10.256,12.236,0.467,1.548,3.746
186.403,-3.910,-0.840,13.936,-13.758,7.788,9.351,11.233,-0.463,0.540,2.611
186.414,-7.934,4.060,10.171,-12.350,6.774,8.256,10.210,-1.423,-0.628,1.482
186.425,-2.875,7.710,11.055,-10.898,5.762,7.147,9.164,-2.325,-1.778,0.363
186.437,-1.719,7.048,11.637,-9.837,4.776,6.091,8.150,-3.220,-2.845,-0.692
186.448,-3.953,5.619,8.943,-9.220,3.889,5.150,7.162,-4.022,-3.775,-1.699
186.459,2.929,6.438,10.983,-8.365,3.015,4.204,6.197,-4.762,-4.688,-2.659
186.470,0.184,1.157,11.170,-7.724,2.120,3.252,5.249,-5.529,-5.584,-3.580
186.481,0.321,-0.818,9.058,-6.857,1.326,2.406,4.324,-6.184,-6.352,-4.454
186.492,4.187,1.696,12.607,-5.102,0.426,1.455,3.428,-6.918,-7.197,-5.271
186.503,0.874,-2.025,9.647,-4.302,-0.447,0.538,2.531,-7.620,-7.983,-6.062
186.514,3.145,-1.565,8.102,-3.736,-1.201,-0.264,1.652,-8.177,-8.640,-6.821
186.525,1.621,-3.922,10.933,-3.896,-2.113,-1.187,0.778,-8.943,-9.404,-7.560
186.537,1.154,-7.084,9.898,-5.209,-2.894,-1.908,-0.072,-9.707,-9.973,-8.282
186.548,1.190,-8.039,8.203,-7.001,-3.683,-2.592,-0.882,-10.565,-10.522,-8.979
186.559,0.062,-6.049,10.315,-8.157,-4.335,-3.195,-1.644,-11.197,-11.003,-9.637
186.570,-5.002,-8.140,10.998,-9.377,-5.048,-3.881,-2.371,-11.863,-11.574,-10.267
186.581,-10.973,-7.198,9.956,-9.369,-5.732,-4.585,-3.104,-12.416,-12.161,-10.898
186.592,-8.559,-2.298,9.877,-8.840,-6.426,-5.328,-3.825,-12.921,-12.776,-11.508
186.603,-4.269,0.524,13.124,-8.607,-7.143,-6.066,-4.550,-13.485,-13.376,-12.111
186.614,-4.744,-1.206,11.932,-9.272,-7.839,-6.692,-5.264,-14.183,-13.864,-12.702
186.626,-3.795,-0.876,10.365,-9.470,-8.452,-7.261,-5.942,-14.749,-14.295,-13.253
186.637,-0.454,1.717,11.321,-9.047,-9.077,-7.897,-6.603,-15.226,-14.783,-13.780
186.648,3.561,8.141,13.778,-7.603,-9.447,-8.334,-7.238,-15.337,-15.061,-14.266
186.659,2.304,5.417,12.844,-7.128,-9.931,-8.857,-7.818,-15.602,-15.411,-14.682
186.670,0.343,3.830,10.955,-6.737,-10.418,-9.384,-8.369,-15.860,-15.756,-15.060
186.681,1.693,6.043,10.883,-6.051,-10.764,-9.790,-8.873,-15.937,-15.972,-15.380
186.693,3.748,7.939,13.096,-5.022,-10.959,-10.060,-9.304,-15.826,-16.040,-15.614
186.704,3.267,8.292,13.311,-3.211,-11.127,-10.335,-9.669,-15.619,-16.089,-15.757
186.715,9.080,7.602,11.594,-1.887,-11.214,-10.490,-9.973,-15.382,-16.003,-15.822
186.726,5.042,5.770,11.177,-1.761,-11.304,-10.605,-10.226,-15.219,-15.875,-15.832
186.737,3.102,6.538,10.588,-0.710,-11.293,-10.659,-10.415,-14.884,-15.683,-15.772
186.749,2.261,9.067,10.164,1.224,-11.126,-10.597,-10.528,-14.313,-15.357,-15.618
186.760,2.742,11.295,9.927,3.289,-11.012,-10.585,-10.573,-13.785,-15.062,-15.375
186.771,6.320,9.405,10.545,3.534,-10.823,-10.402,-10.565,-13.344,-14.591,-15.075
186.782,4.431,9.261,12.047,3.534,-10.829,-10.408,-10.523,-13.111,-14.318,-14.746
186.793,0.350,7.738,10.717,4.780,-10.535,-10.186,-10.451,-12.454,-13.811,-14.383
186.804,-3.450,6.603,10.186,5.721,-10.370,-10.070,-10.339,-11.962,-13.406,-13.973
186.815,-4.600,7.904,9.726,6.267,-9.977,-9.702,-10.152,-11.288,-12.754,-13.493
186.826,-4.154,11.223,10.854,7.158,-9.757,-9.506,-9.931,-10.788,-12.275,-12.979
186.838,-2.775,11.503,11.199,7.665,-9.403,-9.167,-9.686,-10.174,-11.653,-12.442
186.849,-4.269,10.102,11.113,7.616,-9.136,-8.882,-9.415,-9.706,-11.095,-11.887
186.860,-4.327,5.209,10.689,7.748,-8.713,-8.450,-9.117,-9.072,-10.393,-11.307
186.871,-7.064,4.246,9.726,6.936,-8.329,-8.012,-8.782,-8.568,-9.703,-10.707
186.882,-5.555,6.711,10.171,6.539,-7.990,-7.637,-8.438,-8.091,-9.093,-10.116
186.893,-2.854,8.744,10.983,6.287,-7.535,-7.153,-8.051,-7.504,-8.390,-9.496
186.904,-1.941,7.846,11.896,5.816,-7.040,-6.614,-7.625,-6.911,-7.648,-8.852
186.916,-4.111,6.919,11.824,5.272,-6.553,-6.083,-7.164,-6.343,-6.931,-8.190
186.926,-3.752,8.313,11.522,4.901,-6.050,-5.548,-6.675,-5.755,-6.228,-7.518
186.937,0.817,10.742,13.239,4.746,-5.521,-4.978,-6.150,-5.166,-5.503,-6.823
186.948,-0.986,6.387,14.375,4.764,-4.976,-4.426,-5.619,-4.513,-4.805,-6.129
186.959,-1.331,2.759,11.299,4.275,-4.647,-4.051,-5.135,-4.151,-4.298,-5.497
186.970,7.104,-2.916,10.473,2.954,-4.319,-3.655,-4.695,-3.845,-3.791,-4.933
186.980,8.196,-8.054,8.892,0.420,-4.187,-3.406,-4.289,-3.847,-3.462,-4.435
186.991,5.379,-8.140,5.839,-1.583,-4.148,-3.224,-3.969,-4.011,-3.233,-4.057
187.002,3.605,-3.721,7.010,-1.821,-4.192,-3.217,-3.734,-4.107,-3.186,-3.777
187.013,-4.772,1.566,11.041,-1.359,-4.223,-3.260,-3.575,-4.083,-3.190,-3.574
187.023,-11.224,2.191,11.285,-1.295,-4.234,-3.271,-3.470,-4.058,-3.162,-3.427
187.034,-1.834,0.920,10.272,-1.782,-4.311,-3.345,-3.413,-4.110,-3.199,-3.334
187.044,7.384,-5.417,7.987,-3.087,-4.423,-3.392,-3.394,-4.308,-3.221,-3.290
187.055,4.682,-9.074,5.293,-4.028,-4.487,-3.383,-3.397,-4.486,-3.201,-3.283
187.065,0.587,-0.797,8.059,-3.226,-4.374,-3.292,-3.379,-4.325,-3.101,-3.254
187.076,-2.013,4.756,11.824,-2.092,-4.209,-3.155,-3.322,-4.090,-2.943,-3.175
187.086,-4.449,3.772,12.413,-1.920,-4.051,-2.995,-3.223,-3.909,-2.757,-3.048
187.097,1.715,0.050,10.480,-2.450,-3.899,-2.826,-3.106,-3.766,-2.569,-2.910
187.107,13.003,-3.843,9.582,-3.520,-3.707,-2.601,-2.968,-3.621,-2.338,-2.761
187.117,11.142,-7.242,9.209,-4.339,-3.701,-2.571,-2.841,-3.659,-2.313,-2.636
187.128,1.233,-1.939,9.108,-3.942,-3.616,-2.500,-2.734,-3.558,-2.251,-2.536
187.138,-4.449,3.837,14.626,-3.068,-3.725,-2.633,-2.677,-3.623,-2.382,-2.477
187.149,-3.960,1.818,15.158,-2.567,-3.898,-2.813,-2.669,-3.769,-2.548,-2.457
187.160,-5.081,-5.704,13.642,-3.300,-3.856,-2.769,-2.683,-3.720,-2.495,-2.464
187.170,-0.547,-3.383,10.854,-3.695,-3.725,-2.646,-2.681,-3.576,-2.373,-2.464
187.181,4.697,-0.595,10.250,-3.967,-3.667,-2.601,-2.668,-3.499,-2.333,-2.456
187.191,1.650,6.172,11.048,-2.922,-3.707,-2.703,-2.672,-3.432,-2.429,-2.454
187.202,-9.543,4.311,10.911,-2.254,-3.826,-2.851,-2.696,-3.486,-2.558,-2.462
187.212,-8.106,3.542,10.933,-1.891,-3.771,-2.820,-2.721,-3.373,-2.508,-2.469
187.223,3.827,-2.499,7.182,-3.157,-3.796,-2.772,-2.741,-3.513,-2.448,-2.479
187.234,10.042,-5.690,6.952,-4.630,-3.863,-2.795,-2.761,-3.664,-2.477,-2.507
187.244,3.152,-1.529,8.030,-4.822,-3.985,-2.904,-2.799,-3.819,-2.601,-2.560
187.254,-2.222,-0.251,11.601,-4.646,-4.096,-3.034,-2.862,-3.909,-2.742,-2.636
187.265,1.607,-6.121,12.507,-5.092,-4.126,-3.072,-2.925,-3.935,-2.790,-2.713
187.275,3.159,-8.061,11.213,-6.018,-4.188,-3.110,-2.980,-4.060,-2.849,-2.791
187.286,-3.817,2.371,11.019,-4.631,-4.164,-3.179,-3.032,-3.892,-2.933,-2.861
187.296,-10.650,9.923,12.463,-2.034,-4.320,-3.421,-3.112,-3.891,-3.158,-2.926
187.307,-5.685,3.276,13.117,-1.616,-4.502,-3.616,-3.222,-4.021,-3.317,-3.005
187.317,2.376,-5.065,7.534,-3.021,-4.570,-3.571,-3.312,-4.262,-3.247,-3.074
187.328,4.445,-2.126,5.868,-3.372,-4.688,-3.663,-3.396,-4.412,-3.326,-3.149
187.338,3.015,3.413,8.842,-3.046,-4.932,-3.943,-3.516,-4.576,-3.588,-3.255
187.349,0.953,-3.218,12.729,-4.026,-5.030,-4.023,-3.643,-4.693,-3.652,-3.371
187.359,2.017,-8.693,11.407,-4.987,-5.069,-4.052,-3.760,-4.749,-3.678,-3.489
187.370,2.908,-11.244,9.058,-6.935,-5.324,-4.219,-3.892,-5.170,-3.862,-3.641
187.381,4.963,-6.581,8.519,-6.584,-5.526,-4.436,-4.051,-5.357,-4.093,-3.819
187.392,5.774,-1.256,10.013,-5.786,-5.649,-4.594,-4.204,-5.425,-4.256,-3.981
187.403,-4.348,4.620,13.670,-3.974,-5.916,-4.941,-4.388,-5.542,-4.588,-4.156
187.414,-9.306,1.760,14.763,-3.465,-6.074,-5.104,-4.578,-5.664,-4.722,-4.323
187.424,-12.740,-2.607,11.702,-3.732,-6.274,-5.310,-4.757,-5.828,-4.898,-4.478
187.435,-1.963,-0.696,8.303,-3.789,-6.499,-5.552,-4.960,-5.998,-5.111,-4.658
187.445,7.211,2.235,8.612,-2.915,-6.688,-5.797,-5.172,-6.059,-5.317,-4.839
187.455,4.970,4.304,9.388,-1.874,-6.724,-5.903,-5.364,-5.932,-5.371,-4.985
187.466,1.226,5.180,11.127,-1.081,-6.686,-5.919,-5.511,-5.749,-5.325,-5.074
187.476,0.716,-0.574,12.772,-1.819,-6.713,-5.910,-5.610,-5.789,-5.255,-5.114
187.487,-1.719,-9.850,8.979,-3.348,-6.820,-5.950,-5.689,-5.974,-5.253,-5.153
187.497,-3.199,-8.111,6.054,-4.886,-6.927,-5.943,-5.764,-6.259,-5.225,-5.207
187.508,-2.114,3.082,10.567,-3.517,-7.065,-6.124,-5.843,-6.299,-5.379,-5.260
187.518,-2.674,2.773,14.238,-2.504,-7.137,-6.236,-5.925,-6.261,-5.445,-5.299
187.529,0.113,-1.271,11.537,-2.769,-7.446,-6.533,-6.061,-6.547,-5.694,-5.391
187.539,6.967,2.328,7.865,-2.305,-7.641,-6.772,-6.227,-6.621,-5.883,-5.512
187.550,3.640,3.772,8.037,-1.550,-7.857,-7.060,-6.418,-6.659,-6.107,-5.644
187.560,-5.828,-0.890,9.546,-2.180,-8.126,-7.317,-6.632,-6.894,-6.300,-5.801
187.571,-4.981,-5.187,11.285,-3.676,-8.288,-7.427,-6.845,-7.103,-6.361,-5.971
187.581,2.340,-5.065,11.917,-4.510,-8.343,-7.464,-7.020,-7.157,-6.364,-6.116
187.591,1.507,-1.055,9.884,-4.158,-8.301,-7.471,-7.151,-7.005,-6.338,-6.215
187.603,-0.404,-2.090,8.892,-3.447,-8.167,-7.412,-7.220,-6.703,-6.229,-6.235
187.615,-1.331,-2.995,8.533,-2.733,-8.157,-7.458,-7.251,-6.552,-6.214,-6.205
187.626,-2.480,3.901,8.418,-1.145,-8.137,-7.555,-7.298,-6.270,-6.234,-6.175
187.638,-2.516,5.540,8.540,0.496,-7.945,-7.476,-7.298,-5.807,-6.057,-6.076
187.649,-2.200,6.445,8.986,2.113,-7.783,-7.417,-7.257,-5.374,-5.875,-5.913
187.661,-1.869,6.344,9.719,3.440,-7.737,-7.453,-7.218,-5.075,-5.770,-5.733
187.672,-1.762,7.013,10.689,4.403,-7.549,-7.318,-7.159,-4.679,-5.481,-5.520
187.684,-3.019,7.530,10.696,5.245,-7.140,-6.930,-7.002,-4.115,-4.942,-5.207
187.696,-6.741,8.083,11.968,4.991,-6.923,-6.658,-6.784,-3.883,-4.522,-4.837
187.707,-9.766,6.646,12.061,4.483,-6.742,-6.408,-6.564,-3.718,-4.140,-4.478
187.719,-11.627,4.771,12.241,3.777,-6.639,-6.226,-6.356,-3.662,-3.839,-4.147
187.731,-14.321,2.393,11.817,2.878,-6.454,-5.964,-6.145,-3.532,-3.478,-3.831
187.742,-15.262,0.352,11.580,1.825,-6.171,-5.617,-5.899,-3.301,-3.053,-3.502
187.754,-15.579,-1.084,11.285,0.699,-5.912,-5.304,-5.629,-3.098,-2.688,-3.172
187.765,-14.724,-1.989,10.581,-0.409,-5.607,-4.949,-5.349,-2.861,-2.306,-2.856
187.777,-11.577,-2.514,10.337,-1.314,-5.211,-4.536,-5.023,-2.498,-1.887,-2.516
187.789,-4.003,-6.178,9.826,-2.782,-4.903,-4.180,-4.699,-2.299,-1.549,-2.200
187.800,-3.709,-5.639,8.224,-4.711,-4.676,-3.858,-4.385,-2.291,-1.278,-1.925
187.812,-0.224,-8.348,7.527,-5.814,-4.414,-3.539,-4.087,-2.207,-1.035,-1.694
187.823,-2.804,-6.408,6.572,-6.132,-4.126,-3.224,-3.776,-2.054,-0.810,-1.464
187.835,-8.602,-3.168,8.001,-5.878,-3.822,-2.931,-3.473,-1.814,-0.609,-1.243
187.847,-13.437,-0.732,9.819,-5.485,-3.513,-2.662,-3.171,-1.521,-0.429,-1.021
187.858,-14.573,-1.278,11.608,-5.595,-3.281,-2.449,-2.903,-1.341,-0.306,-0.835
187.870,-5.038,-3.060,7.987,-5.722,-3.114,-2.299,-2.654,-1.237,-0.248,-0.673
187.880,5.853,3.535,7.858,-4.645,-2.924,-2.173,-2.468,-1.001,-0.190,-0.551
187.891,1.291,0.072,10.243,-4.554,-2.765,-2.028,-2.282,-0.878,-0.102,-0.418
187.902,4.934,-6.854,8.469,-6.017,-2.633,-1.831,-2.107,-0.933,0.025,-0.309
187.913,9.992,-4.921,6.694,-6.964,-2.438,-1.601,-1.924,-0.891,0.165,-0.213
187.924,2.627,1.818,10.617,-6.082,-2.270,-1.489,-1.749,-0.711,0.190,-0.123
187.935,-6.971,0.022,14.806,-5.450,-2.209,-1.453,-1.593,-0.677,0.153,-0.038
187.946,-4.082,-5.294,12.248,-6.076,-2.149,-1.406,-1.492,-0.671,0.126,-0.010
187.957,1.097,-2.241,7.190,-5.922,-1.937,-1.235,-1.382,-0.470,0.220,0.023
187.968,0.026,9.082,9.410,-4.455,-1.828,-1.198,-1.276,-0.304,0.191,0.065
187.980,-0.389,4.879,12.277,-4.023,-1.812,-1.199,-1.191,-0.316,0.139,0.097
187.990,-1.129,-6.846,5.199,-5.806,-1.907,-1.165,-1.123,-0.711,0.107,0.099
188.001,-11.979,0.122,9.130,-5.533,-1.916,-1.190,-1.076,-0.765,0.013,0.074
188.012,-7.962,-1.062,10.955,-5.385,-1.953,-1.252,-1.060,-0.823,-0.109,0.025
188.023,7.599,-0.488,4.818,-5.311,-1.898,-1.224,-1.036,-0.786,-0.143,-0.015
188.034,5.595,3.097,7.937,-4.890,-1.948,-1.322,-1.025,-0.816,-0.297,-0.064
188.045,-2.444,-5.884,10.631,-5.654,-1.894,-1.267,-1.018,-0.825,-0.299,-0.117
188.056,1.528,-10.159,7.204,-6.548,-1.863,-1.190,-1.007,-0.952,-0.290,-0.177
188.067,4.855,3.348,9.474,-5.354,-1.849,-1.237,-1.010,-0.899,-0.397,-0.245
188.078,0.896,4.397,12.780,-4.923,-2.009,-1.390,-1.027,-1.122,-0.598,-0.312
188.089,-1.977,-7.385,4.007,-6.133,-2.058,-1.322,-1.050,-1.441,-0.586,-0.397
188.100,-5.340,-1.565,5.386,-6.060,-2.028,-1.294,-1.046,-1.472,-0.621,-0.458
188.111,-9.004,3.176,11.170,-4.735,-1.841,-1.172,-1.014,-1.221,-0.546,-0.476
188.122,1.866,-2.176,10.897,-4.938,-1.941,-1.263,-0.996,-1.384,-0.679,-0.504
188.133,10.517,-3.613,5.429,-5.368,-1.845,-1.167,-0.974,-1.341,-0.632,-0.533
188.144,3.547,1.983,8.641,-4.862,-1.680,-1.045,-0.926,-1.150,-0.556,-0.532
188.155,-1.568,-0.919,10.660,-4.908,-1.611,-0.979,-0.866,-1.124,-0.533,-0.516
188.166,1.700,-4.389,8.289,-5.416,-1.508,-0.859,-0.791,-1.107,-0.461,-0.491
188.178,-3.378,2.443,8.389,-4.281,-1.416,-0.843,-0.723,-0.930,-0.487,-0.467
188.189,-8.832,3.176,10.294,-3.371,-1.421,-0.887,-0.662,-0.900,-0.558,-0.433
188.200,2.563,-2.794,6.162,-4.082,-1.421,-0.832,-0.627,-1.032,-0.529,-0.427
188.211,10.581,-1.415,4.804,-4.559,-1.431,-0.837,-0.605,-1.096,-0.572,-0.446
188.222,1.190,0.201,11.220,-4.413,-1.263,-0.691,-0.559,-0.933,-0.462,-0.438
188.233,-5.735,-4.188,13.024,-5.157,-1.153,-0.567,-0.490,-0.896,-0.379,-0.411
188.244,-0.468,-3.110,7.290,-5.632,-1.061,-0.465,-0.406,-0.881,-0.332,-0.380
188.255,3.712,2.479,7.075,-4.467,-0.857,-0.351,-0.316,-0.572,-0.260,-0.334
188.267,1.571,9.118,9.108,-2.155,-0.568,-0.196,-0.196,-0.079,-0.125,-0.234
188.278,-4.233,-0.797,9.862,-2.878,-0.246,0.157,-0.015,0.150,0.209,-0.069
188.289,-1.992,-11.316,6.385,-4.431,-0.025,0.450,0.189,0.194,0.464,0.100
188.300,4.294,-3.857,6.988,-4.436,0.274,0.765,0.423,0.410,0.730,0.290
188.311,4.833,6.898,12.449,-3.030,0.591,1.079,0.684,0.685,1.005,0.517
188.322,2.239,2.191,11.975,-2.931,0.930,1.446,0.979,0.931,1.337,0.783
188.333,2.527,-6.243,5.314,-4.596,1.097,1.749,1.287,0.804,1.589,1.046
188.344,-0.770,-0.732,6.687,-4.664,1.504,2.176,1.595,1.106,1.946,1.291
188.356,-7.316,7.178,11.551,-2.598,1.871,2.481,1.923,1.526,2.200,1.574
188.367,-7.151,4.735,14.317,-1.513,2.305,2.881,2.287,1.979,2.565,1.910
188.378,-0.497,-2.959,6.730,-2.339,2.668,3.338,2.672,2.134,2.978,2.260
188.389,2.031,-2.521,4.294,-2.758,3.017,3.746,3.058,2.325,3.331,2.598
188.400,-5.203,1.782,7.405,-2.521,3.560,4.274,3.467,2.838,3.800,2.957
188.411,-9.399,-0.552,11.249,-2.803,4.043,4.742,3.907,3.281,4.204,3.341
188.422,-2.523,-4.691,9.676,-3.332,4.420,5.140,4.345,3.550,4.527,3.714
