R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,50,5,50,5,50,175,0,0,0.995
sysTime,ARawX,ARawY,ARawZ,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
231.756,-8.896,-8.240,10.085,-2.074,2.402,2.116,1.658,1.689,1.032,0.736
231.768,1.356,-11.395,7.563,-3.617,2.340,2.111,1.802,1.448,0.988,0.843
231.779,6.414,-3.225,6.608,-4.078,2.233,2.039,1.852,1.193,0.858,0.832
231.791,3.066,3.068,7.168,-2.570,2.164,1.895,1.848,1.216,0.670,0.780
231.803,0.817,1.157,9.582,-0.595,2.034,1.709,1.805,1.174,0.482,0.730
231.814,2.541,1.329,11.666,0.487,1.935,1.595,1.736,1.104,0.392,0.678
231.826,3.648,8.270,11.601,0.797,1.804,1.457,1.640,0.994,0.278,0.600
231.837,-3.335,8.680,10.868,0.355,1.694,1.347,1.538,0.882,0.189,0.511
231.849,-8.056,7.817,10.868,0.232,1.463,1.146,1.402,0.584,0.007,0.385
231.861,-12.798,0.625,11.328,0.020,1.266,0.972,1.252,0.349,-0.139,0.254
231.872,-10.463,-2.514,10.818,-0.505,1.000,0.721,1.068,0.060,-0.363,0.088
231.884,-3.888,0.180,11.414,-1.058,0.803,0.536,0.873,-0.159,-0.532,-0.099
231.895,1.866,4.189,10.876,-1.235,0.430,0.139,0.628,-0.486,-0.916,-0.341
231.907,3.008,7.350,12.298,-1.271,0.139,-0.166,0.326,-0.751,-1.212,-0.645
231.918,1.607,3.176,12.938,-2.034,-0.270,-0.540,0.000,-1.235,-1.572,-0.968
231.930,-1.273,4.570,13.203,-2.182,-0.702,-0.927,-0.358,-1.759,-1.946,-1.327
231.942,-3.206,5.453,12.571,-1.597,-0.958,-1.179,-0.662,-2.012,-2.176,-1.618
231.953,-4.334,7.070,13.462,-0.488,-1.280,-1.518,-0.974,-2.264,-2.470,-1.896
231.965,-4.636,8.141,13.132,0.828,-1.525,-1.788,-1.258,-2.401,-2.671,-2.122
231.976,-4.470,9.168,14.202,2.175,-1.937,-2.215,-1.581,-2.700,-3.001,-2.360
231.988,-5.340,8.342,13.994,2.226,-2.315,-2.537,-1.922,-3.100,-3.221,-2.610
232.000,-5.275,6.912,13.448,2.433,-2.774,-2.968,-2.278,-3.513,-3.542,-2.866
232.012,-5.196,4.203,13.081,3.043,-3.210,-3.425,-2.680,-3.781,-3.868,-3.150
232.023,-5.606,2.026,10.100,3.429,-3.409,-3.643,-3.020,-3.810,-3.945,-3.360
232.035,-5.275,-0.854,8.698,3.761,-3.709,-3.942,-3.320,-3.974,-4.094,-3.521
232.046,-3.213,-3.240,7.628,3.986,-3.950,-4.161,-3.608,-4.111,-4.155,-3.659
232.058,1.456,-0.538,8.727,4.498,-4.087,-4.278,-3.833,-4.138,-4.112,-3.732
232.070,5.595,-3.865,9.762,4.442,-4.174,-4.317,-4.010,-4.164,-3.988,-3.751
232.081,5.394,-7.349,10.502,3.617,-4.128,-4.225,-4.090,-4.065,-3.747,-3.684
232.093,3.260,-9.871,11.120,2.265,-4.165,-4.224,-4.123,-4.055,-3.621,-3.592
232.105,0.271,-9.720,11.910,0.754,-4.217,-4.244,-4.189,-4.070,-3.544,-3.561
232.116,-3.041,-7.529,12.111,-0.495,-4.008,-4.016,-4.174,-3.830,-3.248,-3.476
232.128,-4.779,-4.827,12.377,-1.236,-3.778,-3.782,-4.073,-3.560,-2.971,-3.326
232.139,-1.252,-1.781,10.279,-1.153,-3.599,-3.618,-3.957,-3.311,-2.771,-3.168
232.150,3.957,0.280,9.079,-1.039,-3.444,-3.476,-3.829,-3.092,-2.597,-3.002
232.161,7.140,-1.256,7.527,-1.407,-3.241,-3.251,-3.678,-2.902,-2.347,-2.818
232.172,3.755,-4.547,7.743,-1.704,-3.096,-3.079,-3.524,-2.793,-2.159,-2.640
232.182,-1.323,-1.788,10.286,-1.448,-2.883,-2.849,-3.333,-2.594,-1.918,-2.429
232.194,-3.615,5.152,12.356,-0.013,-2.557,-2.567,-3.128,-2.148,-1.614,-2.194
232.205,-2.272,6.524,12.205,1.602,-2.122,-2.183,-2.837,-1.565,-1.188,-1.850
232.217,-0.892,7.422,12.974,3.085,-1.726,-1.825,-2.508,-1.030,-0.768,-1.449
232.229,-0.569,7.192,12.463,4.420,-1.313,-1.449,-2.143,-0.468,-0.320,-1.001
232.240,-1.697,5.705,12.018,5.185,-1.113,-1.273,-1.812,-0.137,-0.057,-0.574
232.252,-3.551,4.139,10.919,5.634,-0.808,-0.986,-1.529,0.287,0.318,-0.196
232.263,-9.033,6.984,9.855,6.012,-0.364,-0.552,-1.179,0.831,0.837,0.247
232.275,-8.523,6.632,9.546,6.477,-0.095,-0.296,-0.834,1.208,1.179,0.686
232.287,-7.661,6.826,9.920,6.923,0.091,-0.117,-0.535,1.493,1.446,1.078
232.298,-6.619,7.278,9.913,7.310,0.311,0.105,-0.260,1.789,1.757,1.447
232.310,-4.758,7.257,10.581,7.662,0.496,0.302,-0.004,2.033,2.043,1.794
232.322,-3.989,6.610,12.255,7.858,0.611,0.450,0.221,2.164,2.280,2.111
232.333,-3.127,5.468,12.542,7.188,0.723,0.632,0.418,2.207,2.535,2.383
232.345,-4.492,4.756,14.015,6.678,0.823,0.803,0.610,2.225,2.769,2.638
232.356,-7.891,2.651,13.505,6.022,0.827,0.866,0.760,2.169,2.882,2.838
232.368,-10.844,0.093,12.061,4.885,0.738,0.850,0.846,1.976,2.902,2.956
232.379,-11.979,-2.083,10.868,3.315,0.883,1.090,0.947,1.953,3.150,3.065
232.391,-9.572,-4.051,10.100,1.399,1.041,1.352,1.104,1.895,3.385,3.198
232.403,-5.354,-4.087,10.559,-0.695,1.144,1.550,1.268,1.765,3.518,3.298
232.414,-0.777,-3.498,10.523,-2.347,1.175,1.665,1.410,1.560,3.534,3.344
232.426,2.024,-2.571,10.157,-3.364,1.177,1.729,1.508,1.356,3.480,3.326
232.438,3.238,-1.558,9.230,-3.524,1.165,1.729,1.572,1.237,3.359,3.268
232.449,6.594,2.220,7.772,-2.527,1.352,1.841,1.643,1.502,3.361,3.229
232.461,3.712,4.325,7.333,-1.008,1.514,1.888,1.744,1.841,3.321,3.245
232.472,0.271,4.368,7.613,0.748,1.487,1.755,1.795,1.998,3.135,3.239
232.484,-2.143,2.939,8.619,1.963,1.396,1.614,1.786,1.998,2.970,3.201
232.496,-2.746,0.424,9.805,2.097,1.305,1.530,1.746,1.892,2.874,3.142
232.507,-1.201,-0.229,9.913,1.506,1.161,1.404,1.684,1.710,2.729,3.056
232.519,1.090,0.417,10.071,0.745,0.987,1.238,1.577,1.506,2.534,2.912
232.530,1.923,2.529,10.725,0.471,0.787,1.036,1.434,1.289,2.296,2.726
232.542,-0.892,2.881,10.559,0.005,0.429,0.693,1.233,0.881,1.917,2.479
232.554,-0.770,6.847,11.127,0.228,0.195,0.466,0.993,0.613,1.657,2.195
232.565,-1.467,10.030,12.111,1.022,-0.197,0.089,0.745,0.185,1.261,1.917
232.577,-2.372,11.000,13.635,1.687,-0.740,-0.399,0.397,-0.446,0.774,1.558
232.589,-5.261,10.842,12.406,2.102,-0.990,-0.590,0.083,-0.781,0.598,1.246
232.600,-7.503,9.333,12.104,2.546,-1.185,-0.735,-0.174,-1.029,0.477,1.002
232.612,-9.730,7.530,10.150,2.986,-1.209,-0.742,-0.344,-1.029,0.504,0.859
232.623,-9.148,5.647,8.885,3.740,-1.359,-0.921,-0.491,-1.050,0.371,0.752
232.635,-6.820,5.216,8.691,4.524,-1.497,-1.083,-0.661,-1.055,0.271,0.636
232.647,-1.625,9.118,11.443,5.331,-1.678,-1.272,-0.808,-1.124,0.158,0.559
232.658,-0.052,7.717,10.610,6.698,-1.818,-1.447,-0.960,-1.078,0.077,0.493
232.670,1.047,3.427,9.992,6.775,-1.864,-1.485,-1.053,-1.015,0.147,0.501
232.682,0.580,0.381,8.964,6.759,-1.902,-1.507,-1.129,-0.960,0.233,0.528
232.693,1.485,-0.653,7.592,6.933,-1.928,-1.508,-1.162,-0.914,0.339,0.598
232.705,3.332,0.726,7.958,7.452,-2.008,-1.559,-1.200,-0.921,0.400,0.667
232.716,5.911,1.480,7.829,7.468,-2.161,-1.691,-1.257,-0.989,0.378,0.715
232.728,8.498,0.618,8.971,7.792,-2.224,-1.758,-1.334,-0.907,0.427,0.749
232.740,9.719,-0.516,9.747,7.338,-2.229,-1.740,-1.377,-0.829,0.556,0.812
232.751,9.999,-2.248,7.887,6.562,-2.410,-1.891,-1.451,-0.950,0.504,0.833
232.763,10.517,-2.090,6.988,5.877,-2.533,-1.982,-1.546,-1.030,0.497,0.817
232.774,10.121,-3.814,6.392,5.174,-2.598,-2.015,-1.621,-1.066,0.536,0.810
232.786,9.640,-5.122,6.090,4.390,-2.818,-2.191,-1.719,-1.289,0.421,0.767
232.798,8.505,-5.912,6.313,3.708,-2.965,-2.286,-1.842,-1.464,0.376,0.689
232.809,7.082,-6.336,7.520,3.183,-2.953,-2.224,-1.920,-1.484,0.477,0.646
232.821,5.616,-6.178,9.043,2.936,-2.875,-2.106,-1.919,-1.425,0.625,0.677
232.833,5.257,-5.294,10.121,2.925,-2.821,-2.035,-1.876,-1.349,0.723,0.746
232.844,5.437,-3.031,10.337,3.157,-2.829,-2.047,-1.835,-1.287,0.737,0.813
232.856,7.096,-0.761,10.552,3.534,-2.853,-2.098,-1.826,-1.193,0.717,0.852
232.868,7.966,1.775,10.229,3.998,-2.772,-2.061,-1.812,-0.960,0.789,0.899
232.879,9.403,1.954,8.576,4.250,-2.648,-1.974,-1.769,-0.699,0.913,0.978
232.891,7.276,2.601,7.455,4.210,-2.435,-1.760,-1.672,-0.430,1.161,1.109
232.903,5.401,-0.366,6.787,3.638,-2.162,-1.462,-1.492,-0.160,1.480,1.314
232.914,3.252,-2.004,6.450,2.833,-2.127,-1.382,-1.338,-0.183,1.568,1.479
232.926,0.565,-3.146,6.895,2.021,-2.153,-1.348,-1.235,-0.312,1.595,1.576
232.936,-5.800,1.300,10.739,2.244,-2.136,-1.335,-1.187,-0.274,1.597,1.614
232.947,-0.432,6.725,11.889,2.799,-2.156,-1.360,-1.148,-0.264,1.568,1.648
232.957,-0.224,-0.696,10.286,1.926,-2.016,-1.160,-1.091,-0.227,1.763,1.701
232.967,-3.759,-10.633,9.410,-0.977,-1.951,-0.983,-0.998,-0.400,1.900,1.755
232.979,-6.396,-9.447,9.496,-2.488,-1.729,-0.720,-0.864,-0.305,2.081,1.811
232.991,-5.872,-7.127,10.351,-3.539,-1.390,-0.359,-0.661,-0.078,2.334,1.913
233.002,-4.305,-4.619,10.294,-4.264,-1.091,-0.048,-0.415,0.106,2.518,2.041
233.013,11.954,-5.510,7.132,-4.794,-0.863,0.181,-0.197,0.250,2.637,2.155
233.023,6.938,-0.531,10.064,-4.598,-0.702,0.325,0.005,0.365,2.669,2.252
233.034,-6.446,6.969,12.945,-3.016,-0.442,0.546,0.201,0.638,2.793,2.357
233.044,-4.973,-2.349,8.411,-3.071,0.086,1.071,0.478,1.112,3.230,2.554
233.056,-9.313,1.775,8.404,-4.324,0.233,1.255,0.788,1.080,3.275,2.735
233.066,-3.041,-5.323,10.258,-4.672,0.425,1.452,1.039,1.172,3.356,2.877
233.077,4.539,-4.720,9.941,-4.665,0.563,1.569,1.269,1.264,3.358,2.997
233.088,10.804,-4.504,6.370,-4.526,0.845,1.837,1.492,1.486,3.512,3.111
233.099,8.160,-3.628,5.745,-4.233,0.944,1.933,1.694,1.508,3.499,3.208
233.111,1.873,-0.128,9.022,-3.393,1.055,2.028,1.857,1.575,3.494,3.275
233.122,1.614,6.855,13.512,-2.080,1.255,2.230,2.045,1.707,3.610,3.379
233.133,4.560,9.154,13.168,-0.363,1.252,2.169,2.194,1.775,3.482,3.462
233.144,-0.238,2.989,12.442,-0.631,1.489,2.412,2.353,1.958,3.664,3.560
233.155,-7.445,-1.321,12.291,-1.078,1.584,2.518,2.497,1.982,3.705,3.640
233.166,-5.326,1.933,14.432,-0.939,2.040,2.966,2.688,2.401,4.082,3.763
233.177,3.978,2.141,11.745,-0.730,2.485,3.433,2.961,2.752,4.478,3.972
233.188,2.663,-4.324,10.071,-1.710,2.630,3.645,3.229,2.710,4.613,4.169
233.200,-1.740,-8.298,10.897,-3.466,3.123,4.196,3.545,3.006,5.061,4.388
233.211,1.902,-5.747,11.350,-3.575,3.519,4.567,3.903,3.359,5.314,4.638
233.222,10.366,-1.810,7.139,-3.109,3.959,4.964,4.251,3.791,5.598,4.882
233.233,9.863,1.293,7.930,-2.331,4.388,5.351,4.635,4.212,5.876,5.166
233.244,2.706,4.052,12.665,-0.663,4.680,5.581,4.984,4.546,6.012,5.428
233.255,0.774,6.071,14.526,0.623,5.023,5.883,5.311,4.905,6.237,5.685
233.266,0.529,2.874,11.026,0.692,5.102,5.958,5.576,4.934,6.242,5.885
233.277,-1.762,-3.211,11.551,-0.058,5.398,6.277,5.819,5.124,6.486,6.057
233.289,3.698,-2.794,12.614,-0.702,5.288,6.187,6.006,4.901,6.311,6.161
233.300,8.038,-2.183,10.337,-0.768,5.542,6.425,6.176,5.113,6.462,6.245
233.311,14.914,-3.908,7.764,-0.927,5.574,6.453,6.342,5.074,6.403,6.324
233.322,10.804,-7.443,6.428,-1.714,5.839,6.759,6.513,5.178,6.613,6.401
233.333,4.179,-4.253,8.885,-1.678,5.885,6.817,6.680,5.118,6.573,6.471
233.344,4.409,3.463,9.482,-0.579,6.096,6.997,6.836,5.313,6.665,6.540
233.355,6.522,8.450,8.749,1.738,6.294,7.094,7.004,5.649,6.700,6.643
233.366,4.495,6.711,8.986,3.069,6.574,7.295,7.195,6.042,6.856,6.791
233.378,-1.158,3.830,12.291,2.995,6.748,7.456,7.385,6.200,6.975,6.938
233.388,0.364,-1.256,13.994,2.282,6.969,7.704,7.576,6.326,7.176,7.081
233.399,7.334,-4.540,9.884,1.551,7.206,7.971,7.787,6.450,7.384,7.235
233.410,7.786,-6.731,8.009,0.992,7.410,8.210,8.016,6.525,7.556,7.397
233.421,4.905,-5.618,8.698,0.892,7.691,8.508,8.257,6.708,7.782,7.568
233.432,1.621,0.948,9.388,2.429,7.996,8.760,8.510,7.053,7.970,7.759
233.443,1.061,8.737,11.328,4.956,8.246,8.922,8.755,7.434,8.093,7.965
233.454,5.185,7.322,10.135,6.745,8.525,9.150,9.014,7.799,8.312,8.216
233.465,4.546,10.037,10.523,8.465,8.857,9.420,9.279,8.253,8.591,8.490
233.476,1.054,8.464,10.854,8.309,9.131,9.707,9.560,8.505,8.886,8.780
233.488,-5.175,5.640,12.930,7.710,9.340,9.959,9.823,8.628,9.138,9.041
233.499,-9.062,3.125,13.254,6.919,9.673,10.336,10.109,8.861,9.499,9.314
233.510,-7.934,2.910,13.110,6.332,9.856,10.556,10.377,8.950,9.692,9.556
233.521,-2.222,2.120,10.286,5.877,10.102,10.835,10.647,9.099,9.936,9.791
233.532,2.649,0.201,7.750,5.221,10.372,11.146,10.914,9.253,10.202,10.014
233.543,3.066,-3.067,5.954,4.150,10.779,11.629,11.230,9.463,10.625,10.273
233.554,0.867,-3.434,6.679,3.230,11.193,12.125,11.580,9.656,11.042,10.549
233.565,-0.540,0.740,8.045,3.506,11.626,12.559,11.972,10.012,11.390,10.859
233.577,-2.387,1.236,7.922,4.085,12.084,13.002,12.396,10.432,11.753,11.209
233.588,-0.346,5.885,7.894,4.707,12.676,13.563,12.867,11.012,12.236,11.610
233.599,-1.553,4.670,9.561,4.896,13.167,14.038,13.346,11.463,12.633,12.017
233.610,-4.097,-1.745,10.538,3.854,13.750,14.658,13.866,11.895,13.161,12.453
233.621,-4.765,-6.911,12.212,2.012,14.402,15.382,14.386,12.305,13.767,12.864
233.633,-5.326,-8.901,11.666,0.195,15.017,16.074,14.947,12.645,14.310,13.287
233.644,1.435,-7.493,10.883,-0.219,15.734,16.796,15.533,13.205,14.867,13.722
233.655,8.699,-4.914,9.474,-0.075,16.566,17.610,16.156,13.916,15.511,14.190
233.666,10.746,-0.703,8.598,0.963,17.171,18.161,16.796,14.466,15.896,14.678
233.677,7.319,2.472,9.173,1.808,17.714,18.664,17.385,14.932,16.237,15.118
233.688,0.378,3.391,10.071,2.337,18.384,19.309,17.989,15.504,16.729,15.580
233.699,-5.498,3.801,12.521,3.083,18.834,19.732,18.575,15.861,17.001,16.027
233.710,-6.842,2.393,14.640,3.289,19.358,20.251,19.134,16.254,17.373,16.448
233.721,-1.769,1.243,13.218,3.243,19.516,20.409,19.586,16.270,17.383,16.759
233.732,5.724,1.185,11.925,3.270,19.776,20.663,19.982,16.400,17.491,17.013
233.743,11.113,1.545,10.150,3.402,19.930,20.808,20.305,16.435,17.492,17.194
233.754,11.185,3.039,9.676,3.754,19.903,20.758,20.542,16.316,17.305,17.292
233.765,4.826,3.449,10.358,4.011,19.811,20.652,20.674,16.127,17.071,17.291
233.777,-2.667,2.924,11.702,4.227,19.471,20.311,20.696,15.675,16.610,17.185
233.788,-6.446,1.164,13.311,4.091,19.186,20.033,20.618,15.268,16.219,16.983
233.798,1.305,0.790,13.139,4.046,18.598,19.442,20.411,14.584,15.522,16.653
233.809,10.258,1.071,9.949,4.162,18.095,18.929,20.097,14.004,14.914,16.225
233.820,10.129,0.402,9.158,4.245,17.335,18.163,19.658,13.175,14.067,15.682
233.830,-5.290,4.347,11.558,5.147,16.505,17.300,19.090,12.346,13.139,15.025
233.842,-1.122,4.713,11.443,5.815,15.681,16.468,18.423,11.496,12.268,14.293
233.852,3.432,11.841,13.714,8.035,14.524,15.251,17.639,10.446,11.048,13.474
233.863,4.546,7.602,11.925,9.073,13.347,14.025,16.723,9.386,9.857,12.556
233.874,-1.740,1.171,12.363,8.229,12.215,12.939,15.749,8.210,8.813,11.589
233.885,-5.110,2.953,13.045,7.857,10.827,11.565,14.683,6.846,7.488,10.532
233.896,3.102,6.352,11.242,8.236,9.452,10.175,13.509,5.567,6.167,9.386
233.907,4.036,4.835,11.012,7.920,8.321,9.053,12.326,4.498,5.127,8.243
233.918,1.255,3.528,13.843,7.424,6.928,7.685,11.113,3.150,3.849,7.080
233.928,5.027,5.935,11.256,7.741,5.677,6.434,9.929,2.006,2.703,5.961
233.939,-2.861,3.614,12.119,7.780,4.474,5.231,8.756,0.925,1.623,4.870
233.949,-0.943,2.522,12.370,7.271,3.283,4.110,7.578,-0.261,0.632,3.782
233.959,-9.356,-2.449,6.493,6.521,2.264,3.158,6.472,-1.263,-0.187,2.771
233.970,-3.393,5.540,12.945,6.291,1.157,2.079,5.302,-2.249,-1.103,1.721
233.981,3.827,8.263,13.879,6.558,0.031,1.020,4.156,-3.311,-1.986,0.710
233.993,-5.340,1.300,10.265,6.531,-0.863,0.123,3.075,-3.995,-2.687,-0.210
234.004,-5.268,-2.658,12.277,6.088,-1.688,-0.672,2.067,-4.660,-3.282,-1.051
234.015,4.761,0.000,10.329,5.888,-2.524,-1.502,1.142,-5.292,-3.910,-1.804
234.026,2.196,6.423,10.861,6.373,-3.107,-2.110,0.300,-5.610,-4.314,-2.467
234.038,5.566,8.191,15.963,7.691,-3.711,-2.718,-0.430,-5.970,-4.694,-2.994
234.049,8.641,-1.666,8.828,7.630,-4.004,-3.007,-1.059,-6.020,-4.740,-3.398
234.060,-0.986,-3.390,11.386,7.048,-4.485,-3.438,-1.588,-6.344,-4.936,-3.705
234.072,3.375,-2.420,12.083,5.542,-4.831,-3.712,-2.088,-6.591,-4.993,-4.000
234.083,7.477,2.809,9.676,4.987,-4.966,-3.806,-2.453,-6.593,-4.898,-4.182
234.094,0.572,4.721,12.859,5.793,-4.798,-3.663,-2.652,-6.172,-4.567,-4.193
234.105,4.855,-2.320,11.436,6.508,-4.817,-3.676,-2.777,-5.980,-4.374,-4.111
234.117,8.720,-4.353,6.428,6.984,-4.566,-3.426,-2.794,-5.504,-3.914,-3.914
234.128,1.715,-6.193,8.986,6.049,-4.445,-3.235,-2.712,-5.305,-3.533,-3.634
234.139,2.096,-3.498,13.340,4.684,-4.374,-3.121,-2.628,-5.130,-3.256,-3.379
234.151,3.928,5.446,13.132,4.350,-4.063,-2.772,-2.488,-4.730,-2.774,-3.095
234.162,3.087,4.656,10.775,3.615,-3.686,-2.351,-2.239,-4.295,-2.236,-2.715
234.173,2.275,3.672,11.594,3.561,-3.513,-2.200,-2.002,-3.952,-1.983,-2.362
234.184,0.077,3.830,12.909,4.169,-3.289,-1.995,-1.804,-3.566,-1.673,-2.049
234.196,5.465,6.215,11.026,5.482,-2.760,-1.508,-1.524,-2.827,-1.072,-1.640
234.207,9.496,-0.732,6.033,6.372,-2.206,-0.992,-1.149,-2.059,-0.431,-1.123
234.218,6.162,-3.635,6.090,6.907,-1.918,-0.672,-0.769,-1.688,0.014,-0.602
234.230,0.889,-8.923,7.376,6.551,-1.717,-0.363,-0.424,-1.550,0.446,-0.119
234.241,4.963,-4.468,8.397,7.035,-1.313,0.090,-0.057,-1.099,1.013,0.377
234.252,12.392,-2.816,6.787,6.924,-0.849,0.604,0.363,-0.602,1.629,0.916
234.264,5.250,-5.460,6.428,5.956,-0.437,1.110,0.801,-0.254,2.217,1.453
234.275,1.406,-7.364,8.885,3.911,-0.087,1.589,1.233,-0.071,2.734,1.941
234.286,-6.806,-4.152,10.473,2.753,0.254,1.978,1.637,0.232,3.131,2.371
234.298,-0.274,-2.205,10.696,1.959,0.487,2.252,2.001,0.418,3.394,2.739
234.309,-2.954,2.759,10.365,1.214,0.760,2.536,2.322,0.678,3.646,3.042
234.319,2.656,-12.242,7.872,-0.226,1.006,2.846,2.604,0.801,3.917,3.297
234.330,5.537,-5.417,9.367,0.449,1.233,3.060,2.894,1.045,4.087,3.554
234.340,11.199,-1.961,7.657,0.394,1.519,3.345,3.157,1.326,4.330,3.785
234.351,12.148,3.104,8.160,1.348,1.580,3.370,3.381,1.453,4.321,3.983
234.362,-0.296,5.022,12.514,3.229,1.544,3.260,3.533,1.572,4.197,4.127
234.372,-1.546,6.610,12.672,4.221,1.576,3.267,3.630,1.681,4.207,4.231
234.383,-5.735,10.634,10.322,6.476,1.456,3.073,3.668,1.751,4.041,4.297
234.394,-5.994,9.226,8.821,6.853,1.305,2.903,3.639,1.699,3.911,4.306
234.405,-9.277,4.498,10.811,6.902,0.954,2.542,3.539,1.437,3.599,4.251
234.415,-5.987,-1.199,12.780,5.564,0.362,2.011,3.322,0.794,3.110,4.069
234.425,2.829,-5.338,10.890,3.794,-0.026,1.707,3.026,0.297,2.832,3.789
234.436,4.769,-5.862,9.395,3.265,-0.562,1.200,2.670,-0.246,2.345,3.443
234.447,4.000,-6.430,8.986,2.847,-1.257,0.532,2.211,-0.942,1.700,2.993
234.459,3.921,-6.530,10.523,2.541,-2.018,-0.213,1.675,-1.677,0.980,2.469
234.470,5.228,-5.129,11.666,2.591,-2.668,-0.872,1.083,-2.247,0.355,1.896
234.481,8.296,-2.909,12.111,2.843,-3.596,-1.824,0.396,-3.058,-0.549,1.238
234.492,11.817,-1.328,10.761,3.247,-4.481,-2.735,-0.366,-3.808,-1.396,0.518
234.503,10.976,-1.134,9.086,3.611,-5.589,-3.867,-1.235,-4.769,-2.449,-0.293
234.514,6.083,-0.768,8.138,3.956,-6.766,-5.056,-2.190,-5.806,-3.540,-1.175
234.525,0.788,2.536,9.927,5.416,-7.938,-6.273,-3.240,-6.752,-4.634,-2.130
234.537,3.332,0.654,10.035,6.215,-9.161,-7.509,-4.344,-7.781,-5.718,-3.110
234.548,4.661,8.033,12.212,7.225,-10.573,-8.923,-5.502,-8.996,-6.957,-4.123
234.559,8.936,12.100,11.709,8.252,-11.921,-10.264,-6.714,-10.139,-8.097,-5.164
234.570,8.569,10.699,10.804,8.800,-13.255,-11.615,-7.989,-11.204,-9.226,-6.250
234.581,2.965,7.595,11.199,9.955,-14.503,-12.913,-9.271,-12.098,-10.276,-7.317
234.592,-1.553,7.745,14.324,10.753,-15.792,-14.222,-10.553,-13.071,-11.316,-8.362
234.604,5.703,7.724,13.635,11.535,-17.019,-15.461,-11.829,-13.973,-12.264,-9.377
234.615,9.259,10.088,12.593,11.684,-18.273,-16.693,-13.103,-14.952,-13.193,-10.377
234.626,7.398,7.214,11.077,12.440,-19.488,-17.940,-14.363,-15.778,-14.118,-11.344
234.637,10.222,0.517,9.834,12.078,-20.496,-18.916,-15.554,-16.504,-14.765,-12.231
234.648,3.748,-0.653,12.399,11.396,-21.500,-19.874,-16.672,-17.251,-15.395,-13.044
234.660,4.345,1.394,11.515,11.075,-22.328,-20.683,-17.706,-17.775,-15.880,-13.773
234.671,6.371,0.582,9.144,10.697,-23.014,-21.359,-18.644,-18.147,-16.234,-14.405
234.682,2.369,-4.712,7.491,9.518,-23.766,-22.026,-19.513,-18.725,-16.590,-14.974
234.693,-3.378,-7.522,9.970,7.626,-24.428,-22.578,-20.299,-19.277,-16.853,-15.481
234.704,-6.030,-7.357,10.861,5.828,-25.033,-23.098,-21.026,-19.747,-17.107,-15.949
234.716,-2.710,-6.573,8.483,5.186,-25.559,-23.578,-21.687,-20.074,-17.332,-16.360
234.727,-3.501,-9.117,7.743,4.243,-25.988,-23.922,-22.252,-20.385,-17.432,-16.683
234.738,-9.249,-10.791,9.597,1.973,-26.400,-24.231,-22.737,-20.730,-17.523,-16.947
234.749,-14.005,-4.059,11.429,0.603,-26.590,-24.362,-23.154,-20.803,-17.468,-17.173
234.760,-7.718,1.947,12.255,0.874,-26.625,-24.408,-23.477,-20.604,-17.335,-17.308
234.772,-0.993,4.886,10.114,1.225,-26.492,-24.296,-23.704,-20.219,-17.044,-17.344
234.783,0.113,4.986,10.523,1.558,-26.408,-24.241,-23.824,-19.873,-16.812,-17.272
234.794,-0.943,6.014,11.774,2.252,-26.233,-24.119,-23.860,-19.394,-16.511,-17.114
234.805,-0.461,9.046,13.771,4.193,-25.827,-23.785,-23.786,-18.641,-15.986,-16.828
234.816,4.654,9.039,12.966,5.003,-25.506,-23.454,-23.641,-18.111,-15.455,-16.461
234.828,5.825,9.994,12.435,5.743,-25.254,-23.211,-23.433,-17.618,-15.011,-16.030
234.839,5.200,6.826,9.855,6.075,-24.777,-22.750,-23.166,-16.891,-14.351,-15.541
234.850,3.605,2.637,9.144,6.466,-24.296,-22.299,-22.845,-16.143,-13.707,-15.002
234.861,0.292,-1.048,7.197,6.164,-23.944,-21.932,-22.479,-15.615,-13.158,-14.430
234.872,-1.596,-2.722,5.724,5.528,-23.266,-21.189,-22.034,-14.869,-12.253,-13.796
234.883,-1.934,-6.588,6.119,4.544,-22.586,-20.408,-21.492,-14.204,-11.331,-13.083
234.895,-3.098,-2.004,7.254,4.506,-21.924,-19.721,-20.899,-13.435,-10.522,-12.336
234.906,-2.322,4.498,8.418,6.027,-21.267,-19.132,-20.283,-12.512,-9.811,-11.568
234.917,-1.302,9.398,9.288,7.732,-20.589,-18.529,-19.651,-11.549,-9.079,-10.777
234.928,-2.114,9.901,10.337,8.973,-19.901,-17.903,-19.033,-10.594,-8.314,-9.992
234.939,-4.341,3.521,11.163,8.387,-19.470,-17.436,-18.429,-10.077,-7.715,-9.229
234.950,-5.290,2.838,11.802,7.268,-19.004,-16.883,-17.852,-9.643,-7.059,-8.523
234.962,-7.984,-5.776,10.567,5.574,-18.504,-16.290,-17.298,-9.208,-6.390,-7.868
234.973,-8.875,-9.922,10.085,3.895,-18.181,-15.884,-16.788,-8.955,-5.935,-7.286
